customer_id,age,subscription_plan,subscription_months,monthly_fee,watch_hours_monthly,movies_watched_monthly,days_since_last_login,devices_used,avg_session_minutes,downloads_monthly,payment_method,payment_failures,customer_complaints,support_tickets,price_increase_exposed,content_satisfaction,recommendation_satisfaction,account_age_months,is_churned
NET12138,19,Standard,29,399,57.9,36,2,2,44,9,UPI,0,0,0,Yes,6.1,5.9,33,0
NET12139,17,Premium,2,629,28.3,15,1,3,23,3,Credit Card,0,1,1,Yes,7.4,7.4,2,0
NET12140,32,Premium,1,649,42.8,23,14,2,45,2,UPI,0,1,2,No,6.9,8.3,1,0
NET12141,31,Premium+,5,899,30.4,14,6,2,43,1,Credit Card,1,0,0,No,6.1,9.5,8,0
NET12142,32,Standard,2,399,20.0,10,22,6,51,2,UPI,0,0,0,No,8.1,8.8,5,1
NET12143,33,Standard,1,419,12.2,6,4,3,58,2,Net Banking,1,0,0,No,3.8,10.0,6,0
NET12144,28,Standard,15,449,29.7,20,4,3,24,3,UPI,0,0,0,No,6.8,9.6,19,0
NET12145,44,Basic,3,179,4.0,2,21,2,30,6,Credit Card,0,0,1,No,4.7,8.5,8,1
NET12146,16,Standard,15,399,6.4,4,5,4,74,3,Debit Card,1,0,0,No,8.5,6.0,19,0
NET12147,23,Standard,27,399,17.5,11,4,2,16,3,Credit Card,0,0,1,Yes,8.0,7.7,29,0
NET12148,30,Standard,14,399,33.6,19,1,5,53,3,UPI,0,0,0,No,4.3,8.9,14,1
NET12149,16,Standard,1,449,25.9,16,2,5,39,6,Net Banking,1,0,0,No,6.2,7.5,5,0
NET12150,29,Basic,11,249,38.8,25,4,1,6,5,UPI,1,0,0,No,4.8,4.3,14,0
NET12151,45,Standard,7,419,11.4,5,4,2,39,2,Wallet,0,0,0,No,8.1,5.2,9,0
NET12152,31,Standard,5,399,14.2,10,3,2,37,5,UPI,0,0,0,Yes,6.6,4.9,10,0
NET12153,33,Basic,5,199,6.2,3,7,3,10,5,Credit Card,0,0,0,No,5.9,8.6,7,0
NET12154,19,Standard,37,379,25.7,12,1,2,24,5,Credit Card,1,0,0,No,5.4,9.1,40,0
NET12155,25,Standard,18,419,18.6,9,12,3,49,3,Credit Card,0,0,1,No,5.2,6.8,22,0
NET12156,27,Standard,2,399,14.8,10,8,2,37,9,UPI,0,1,2,No,6.8,6.8,5,0
NET12157,28,Basic,9,249,10.3,5,10,3,62,5,Debit Card,1,0,0,Yes,6.1,6.3,13,0
NET12158,42,Standard,5,399,6.0,3,0,3,95,1,UPI,0,1,1,No,4.6,5.7,8,0
NET12159,36,Premium,53,699,47.2,25,9,3,39,8,Debit Card,0,0,1,Yes,5.9,6.2,56,0
NET12160,20,Premium,53,649,31.8,19,8,2,30,6,UPI,0,0,1,Yes,8.2,6.4,54,0
NET12161,33,Premium,5,629,36.4,24,0,2,50,4,Net Banking,1,0,1,Yes,3.5,8.2,9,0
NET12162,35,Standard,6,419,66.8,50,0,2,40,6,UPI,0,0,0,No,9.3,7.7,6,0
NET12163,41,Standard,12,449,53.6,27,2,4,42,4,Credit Card,1,0,0,Yes,7.2,6.2,13,0
NET12164,45,Premium,9,629,40.7,24,1,1,59,1,Net Banking,0,1,1,No,7.0,7.3,10,0
NET12165,21,Standard,3,399,24.6,16,1,2,62,2,UPI,0,0,1,No,10.0,4.6,4,0
NET12166,23,Premium,15,629,26.6,14,1,3,62,5,UPI,0,0,1,No,5.0,7.5,16,0
NET12167,19,Standard,5,379,33.2,16,8,2,32,3,UPI,1,1,1,No,6.8,4.9,5,0
NET12168,28,Standard,14,379,15.3,8,14,4,53,3,UPI,0,1,2,No,6.4,5.2,15,1
NET12169,35,Premium,6,699,26.9,13,2,6,5,6,Credit Card,0,0,1,No,4.7,10.0,11,0
NET12170,39,Basic,16,199,19.8,12,2,2,64,6,Credit Card,2,0,0,No,10.0,6.9,16,0
NET12171,30,Standard,15,419,8.0,4,2,5,22,4,Wallet,0,0,1,No,9.7,9.4,20,0
NET12172,28,Basic,9,179,7.8,4,4,3,54,3,UPI,0,0,0,No,6.8,7.0,9,0
NET12173,32,Standard,17,449,9.1,6,0,2,58,4,UPI,0,0,0,Yes,9.0,7.1,22,0
NET12174,23,Basic,8,249,13.3,6,5,1,42,4,UPI,0,0,2,No,8.5,7.2,9,0
NET12175,49,Standard,1,419,32.7,16,15,2,55,5,Net Banking,0,0,0,No,6.1,6.5,3,0
NET12176,16,Premium,2,649,25.6,13,4,3,49,2,Wallet,0,0,0,Yes,7.4,9.7,2,0
NET12177,32,Premium,3,649,14.5,8,3,2,41,3,UPI,0,1,1,Yes,6.7,7.3,4,0
NET12178,49,Standard,1,399,7.8,4,0,5,44,5,Debit Card,0,1,1,Yes,8.2,8.7,4,1
NET12179,31,Premium+,17,879,38.0,22,4,1,49,3,UPI,1,0,0,Yes,7.9,4.4,20,0
NET12180,29,Standard,6,399,22.1,16,0,5,34,4,Credit Card,0,2,2,No,8.9,7.7,10,0
NET12181,27,Standard,1,399,49.8,38,3,3,29,3,Wallet,0,0,1,No,7.2,6.1,1,0
NET12182,29,Premium,24,629,15.8,10,2,2,24,7,Debit Card,0,0,0,No,3.6,7.0,24,0
NET12183,43,Premium,16,649,34.8,16,1,3,41,6,Net Banking,0,0,0,No,7.9,7.9,21,0
NET12184,15,Premium,8,699,68.4,36,5,4,73,4,UPI,0,0,1,Yes,9.3,4.3,11,0
NET12185,44,Basic,3,179,28.5,17,9,2,29,6,UPI,1,0,0,No,8.4,7.0,3,0
NET12186,18,Standard,2,399,4.8,2,0,4,71,1,Credit Card,0,1,1,Yes,7.1,9.1,2,0
NET12187,28,Premium,8,669,28.1,20,2,6,46,4,Credit Card,0,0,0,No,10.0,7.0,11,0
NET12188,27,Standard,30,399,21.8,15,7,1,23,4,UPI,1,0,0,No,3.9,5.9,31,0
NET12189,36,Premium,2,629,58.5,42,10,4,20,5,Credit Card,0,0,0,Yes,9.0,5.6,7,0
NET12190,16,Standard,11,449,14.9,7,4,5,73,3,UPI,0,0,1,Yes,6.8,6.3,14,0
NET12191,35,Premium,45,629,69.3,31,3,5,56,4,Credit Card,2,0,0,No,5.7,4.8,47,0
NET12192,49,Standard,14,399,20.3,13,2,3,28,4,Net Banking,0,0,0,No,9.1,4.5,17,0
NET12193,18,Standard,8,399,24.1,13,0,2,23,3,Credit Card,1,0,0,Yes,9.2,9.4,13,0
NET12194,32,Basic,17,199,31.8,22,17,6,52,3,UPI,0,0,1,No,7.9,8.9,20,0
NET12195,25,Premium,24,699,23.0,10,3,2,34,2,Net Banking,0,0,0,No,10.0,2.9,29,0
NET12196,34,Premium,12,649,46.4,32,0,1,24,5,UPI,0,1,1,No,9.6,6.4,13,1
NET12197,31,Basic,28,249,6.3,3,7,6,55,4,Debit Card,0,1,1,Yes,7.0,4.6,31,0
NET12198,25,Premium,10,629,50.7,27,1,3,44,1,Credit Card,1,2,2,No,2.6,10.0,13,0
NET12199,35,Standard,24,379,10.5,6,0,3,23,2,Credit Card,0,0,0,No,10.0,9.6,25,0
NET12200,47,Basic,42,199,9.8,7,11,3,38,3,Credit Card,0,1,1,No,4.4,9.2,45,0
NET12201,29,Standard,9,419,9.2,4,1,3,63,3,Debit Card,0,0,0,Yes,8.0,6.0,10,0
NET12202,37,Basic,13,199,34.1,16,4,5,22,4,Net Banking,0,0,0,No,5.2,5.4,15,0
NET12203,19,Standard,13,399,28.5,20,5,3,55,3,Wallet,0,1,2,No,8.6,5.5,14,0
NET12204,22,Standard,21,399,25.3,12,17,3,36,8,UPI,0,2,2,No,10.0,10.0,21,0
NET12205,35,Premium,24,629,12.7,6,3,6,44,4,Credit Card,0,0,0,No,6.9,6.1,24,0
NET12206,44,Premium,1,649,32.1,22,4,3,39,3,UPI,2,1,2,No,6.1,8.7,6,1
NET12207,34,Premium,18,649,30.0,13,2,2,50,9,UPI,0,0,0,No,6.7,6.8,19,0
NET12208,28,Basic,21,179,5.2,3,3,5,28,5,Wallet,0,1,2,No,7.1,10.0,24,1
NET12209,30,Premium+,16,879,16.4,10,0,2,60,7,Debit Card,0,0,0,No,9.0,7.8,20,0
NET12210,19,Premium,17,649,16.2,8,11,4,35,6,Debit Card,0,0,0,Yes,5.9,5.2,21,1
NET12211,36,Basic,1,199,11.0,5,0,4,61,5,Net Banking,1,0,1,No,5.8,9.1,3,0
NET12212,38,Premium,8,629,46.7,27,1,4,49,5,UPI,1,1,1,No,5.8,5.2,10,0
NET12213,26,Basic,23,199,4.7,2,7,4,53,4,UPI,1,0,1,No,8.5,8.1,27,0
NET12214,26,Standard,38,399,56.8,30,6,6,32,4,Wallet,0,0,0,Yes,4.6,6.1,42,0
NET12215,33,Standard,3,379,50.8,25,8,2,28,2,Net Banking,1,0,0,Yes,10.0,6.6,4,0
NET12216,27,Standard,12,379,13.5,7,4,5,30,2,Wallet,1,0,2,Yes,2.9,8.2,16,0
NET12217,30,Premium,22,649,32.9,22,15,3,34,6,UPI,0,0,0,No,9.4,6.7,22,0
NET12218,49,Standard,19,399,25.1,13,17,2,55,5,Credit Card,0,0,0,Yes,4.7,6.9,21,0
NET12219,28,Basic,13,199,17.1,11,8,2,44,3,UPI,0,0,0,Yes,6.2,10.0,18,0
NET12220,27,Premium+,1,899,30.7,18,2,5,68,3,Wallet,0,0,1,No,9.2,6.5,3,0
NET12221,25,Premium+,18,879,50.1,24,0,2,16,6,Credit Card,0,0,0,Yes,9.4,10.0,18,0
NET12222,37,Premium,20,669,32.1,22,4,2,48,6,Credit Card,0,0,1,No,6.2,6.2,22,0
NET12223,29,Standard,17,399,24.0,14,0,2,25,3,Credit Card,0,0,0,Yes,4.2,8.2,21,0
NET12224,25,Basic,20,199,7.3,4,9,4,39,6,Credit Card,0,0,0,No,6.4,7.6,22,0
NET12225,42,Premium,7,629,46.5,22,5,3,38,5,UPI,0,0,1,No,5.3,8.4,7,0
NET12226,43,Basic,71,219,21.9,10,5,2,57,2,UPI,0,0,1,Yes,5.7,5.4,73,0
NET12227,25,Basic,20,179,3.3,1,0,5,18,6,UPI,3,1,1,No,8.8,8.3,25,1
NET12228,15,Standard,12,399,29.7,16,5,5,47,2,UPI,1,0,0,No,7.4,8.3,17,1
NET12229,40,Basic,38,199,26.0,12,1,2,43,4,Net Banking,0,1,4,Yes,5.8,9.0,43,0
NET12230,24,Basic,33,179,5.1,2,3,3,44,6,UPI,0,1,1,No,5.9,7.9,38,0
NET12231,38,Standard,23,379,32.8,18,2,2,33,3,Debit Card,1,0,1,Yes,7.2,10.0,27,0
NET12232,15,Basic,11,199,19.5,13,1,1,24,5,UPI,1,1,2,Yes,9.9,6.5,16,0
NET12233,39,Basic,10,219,8.6,4,3,4,19,7,UPI,0,0,1,No,7.2,5.4,15,0
NET12234,20,Basic,5,219,22.7,10,8,4,40,4,UPI,0,0,0,Yes,6.7,4.9,6,1
NET12235,37,Basic,4,179,17.7,9,1,2,29,5,UPI,1,0,1,No,6.7,8.3,9,0
NET12236,31,Premium,10,649,43.3,21,4,3,61,6,Net Banking,0,0,0,Yes,2.5,6.0,14,1
NET12237,22,Premium,12,629,24.3,18,2,4,65,5,UPI,0,0,1,Yes,8.3,9.4,17,0
NET12238,27,Standard,3,399,7.0,3,6,4,43,5,Wallet,0,0,0,No,5.7,7.5,5,0
NET12239,37,Standard,35,399,21.3,11,5,3,61,7,Net Banking,0,0,1,Yes,7.7,10.0,40,0
NET12240,31,Basic,11,199,16.0,9,6,2,15,2,Credit Card,0,0,0,No,6.9,7.1,14,0
NET12241,36,Basic,10,179,17.2,8,24,2,11,7,Net Banking,0,0,0,No,8.6,3.6,12,1
NET12242,48,Standard,8,449,22.0,10,4,2,36,2,UPI,1,1,1,No,5.5,6.2,13,0
NET12243,16,Standard,1,419,13.5,6,0,2,78,5,UPI,2,0,0,No,7.1,4.0,6,0
NET12244,45,Premium,29,629,24.5,16,0,3,25,2,UPI,0,1,1,No,10.0,7.4,31,0
NET12245,31,Premium,5,649,15.0,8,0,2,51,5,Wallet,1,2,2,No,8.1,8.0,5,0
NET12246,22,Standard,14,399,17.5,11,2,2,58,6,UPI,0,1,2,Yes,8.0,3.2,17,0
NET12247,19,Basic,13,219,14.2,8,7,4,25,4,Net Banking,0,0,0,No,6.2,10.0,13,0
NET12248,29,Premium,12,629,17.3,9,10,3,68,6,UPI,0,1,1,No,8.8,5.3,17,0
NET12249,39,Standard,10,449,10.4,5,5,5,34,3,Credit Card,0,2,2,No,6.9,8.2,10,0
NET12250,29,Premium,2,649,34.7,16,3,3,63,2,UPI,1,2,2,No,8.4,7.0,6,0
NET12251,44,Standard,4,449,11.3,6,11,4,41,2,Debit Card,0,1,1,Yes,9.8,9.5,5,0
NET12252,17,Premium,10,649,32.0,14,0,4,65,2,UPI,0,0,0,No,9.3,7.5,12,0
NET12253,30,Premium+,21,899,68.9,38,0,3,50,4,UPI,0,0,1,No,8.7,6.2,24,0
NET12254,19,Premium+,7,879,41.7,20,0,2,38,2,UPI,0,1,1,No,7.4,5.4,9,0
NET12255,34,Standard,3,399,28.6,20,16,4,58,4,Credit Card,0,0,0,Yes,7.4,3.8,3,0
NET12256,38,Standard,1,399,23.1,17,0,2,72,4,Wallet,0,1,2,No,7.2,8.6,2,0
NET12257,27,Standard,15,399,15.9,12,19,5,32,4,Credit Card,0,2,2,No,8.7,5.4,15,0
NET12258,15,Premium+,7,899,38.4,18,7,1,46,11,UPI,1,2,2,No,5.5,9.9,9,1
NET12259,32,Standard,1,419,18.1,13,4,2,35,8,Debit Card,0,0,1,Yes,8.1,8.3,5,0
NET12260,34,Basic,15,219,28.1,15,2,3,69,4,Credit Card,0,3,3,No,10.0,6.4,17,0
NET12261,34,Standard,3,379,34.0,18,4,2,40,2,Debit Card,0,0,0,Yes,5.5,10.0,3,0
NET12262,42,Basic,9,179,12.9,6,6,1,62,5,UPI,0,0,0,Yes,4.9,7.1,12,1
NET12263,21,Standard,5,399,12.7,8,3,4,56,4,Net Banking,0,2,2,Yes,8.9,4.7,8,0
NET12264,37,Standard,37,419,17.7,10,14,3,31,3,UPI,0,1,2,No,8.4,4.8,40,0
NET12265,41,Standard,3,449,17.9,11,0,3,24,4,UPI,0,0,0,No,8.1,6.0,6,0
NET12266,15,Basic,7,179,11.0,7,0,2,31,2,Credit Card,1,0,0,Yes,8.6,7.7,10,0
NET12267,33,Premium+,44,879,18.5,12,9,2,61,1,UPI,0,2,2,Yes,6.0,7.4,49,0
NET12268,26,Premium,5,669,31.8,21,4,5,59,5,UPI,1,0,0,No,9.1,5.0,6,0
NET12269,30,Premium,14,669,23.5,16,3,1,59,2,Debit Card,0,0,1,No,9.0,5.8,15,0
NET12270,34,Standard,5,399,4.1,2,10,6,38,5,Debit Card,0,0,0,No,5.4,3.8,9,0
NET12271,26,Premium,1,669,38.2,20,16,2,72,3,Debit Card,0,0,1,Yes,6.3,6.9,4,0
NET12272,24,Standard,13,399,27.8,15,4,2,44,5,Credit Card,0,0,0,No,6.9,4.7,13,0
NET12273,31,Basic,34,249,26.0,13,5,1,19,2,Credit Card,0,0,0,Yes,6.5,4.9,34,0
NET12274,21,Basic,8,199,28.8,17,0,2,56,1,UPI,0,0,1,Yes,7.0,7.1,10,0
NET12275,21,Standard,13,399,12.1,6,4,3,37,4,UPI,0,1,1,Yes,8.8,6.8,16,0
NET12276,37,Basic,13,199,6.3,4,0,2,61,4,Credit Card,1,1,1,No,3.9,6.8,13,1
NET12277,20,Premium+,7,879,24.5,12,3,2,60,1,Wallet,0,0,0,No,7.3,7.8,12,0
NET12278,36,Basic,13,199,28.6,15,20,1,40,7,UPI,0,0,0,Yes,6.5,6.4,17,0
NET12279,35,Standard,4,379,16.2,7,8,2,11,1,UPI,0,0,1,No,7.2,7.9,4,0
NET12280,15,Standard,6,419,22.6,16,7,3,29,5,UPI,0,0,1,No,6.3,7.3,11,0
NET12281,24,Standard,8,449,12.2,5,9,3,81,4,Credit Card,0,1,1,No,6.9,8.3,13,0
NET12282,41,Standard,27,449,8.4,6,11,2,52,3,Debit Card,0,0,0,Yes,3.5,4.7,31,1
NET12283,22,Basic,5,199,5.4,2,0,5,68,7,Net Banking,0,1,1,Yes,3.7,8.6,8,1
NET12284,26,Premium,14,699,24.9,16,12,3,33,4,UPI,0,2,2,No,8.0,10.0,16,0
NET12285,35,Standard,3,379,23.7,17,8,3,47,5,Credit Card,1,1,1,No,6.2,4.9,5,0
NET12286,38,Standard,4,419,19.5,12,6,2,38,3,UPI,1,1,1,No,9.9,7.4,5,0
NET12287,28,Premium,14,649,18.1,10,3,4,49,7,Wallet,0,0,1,No,10.0,8.0,17,0
NET12288,25,Premium,20,649,12.0,8,2,4,40,5,UPI,2,1,1,No,5.1,6.1,20,0
NET12289,43,Premium,8,699,6.2,4,1,5,41,1,Net Banking,1,0,1,No,8.7,7.3,10,0
NET12290,46,Premium,5,699,16.7,7,2,1,49,2,Wallet,0,0,0,No,8.1,7.1,10,0
NET12291,39,Standard,33,399,5.0,3,12,1,65,4,UPI,0,2,2,No,9.2,7.1,37,1
NET12292,31,Standard,2,449,6.2,4,0,5,39,4,Debit Card,0,0,0,No,7.2,5.7,7,1
NET12293,23,Premium,17,699,35.2,23,7,1,55,6,UPI,0,0,2,No,6.3,5.4,21,0
NET12294,23,Premium,16,649,33.4,21,0,2,60,6,Net Banking,0,0,0,Yes,3.9,5.6,16,0
NET12295,35,Basic,16,179,7.9,5,0,4,33,2,Debit Card,1,0,0,No,7.9,9.9,16,1
NET12296,34,Standard,38,399,5.3,2,1,2,42,6,UPI,0,1,2,No,7.8,7.8,41,1
NET12297,43,Premium,18,649,27.4,12,6,5,43,6,Credit Card,0,1,2,Yes,4.9,7.2,18,1
NET12298,36,Standard,5,399,22.3,12,11,3,82,5,UPI,1,2,2,No,8.0,6.8,5,0
NET12299,17,Standard,6,399,28.8,15,0,3,23,3,Credit Card,1,1,1,Yes,4.1,8.3,6,1
NET12300,40,Standard,6,379,37.8,17,1,3,31,4,Credit Card,0,0,0,Yes,7.5,8.8,8,0
NET12301,22,Premium,1,669,64.6,30,1,1,52,2,Debit Card,1,1,2,Yes,8.4,9.9,4,0
NET12302,27,Premium+,34,899,29.8,17,3,6,7,2,UPI,0,1,1,Yes,3.8,3.5,34,1
NET12303,33,Standard,1,449,14.3,7,6,3,48,3,UPI,1,0,0,No,6.6,10.0,1,0
NET12304,48,Basic,16,179,25.3,16,1,1,28,4,Debit Card,0,0,0,No,4.3,3.3,21,1
NET12305,58,Basic,18,199,4.8,3,3,3,42,4,Debit Card,1,0,0,No,8.0,7.0,23,0
NET12306,36,Basic,25,179,20.0,15,2,1,58,7,Credit Card,0,0,0,Yes,7.3,8.0,29,0
NET12307,29,Standard,11,419,44.7,25,3,2,68,7,Wallet,1,1,1,Yes,8.6,6.6,13,0
NET12308,35,Standard,18,399,27.7,15,2,4,21,2,Net Banking,0,0,0,Yes,7.5,6.8,18,0
NET12309,38,Basic,5,249,32.1,22,0,1,47,0,Credit Card,0,1,2,Yes,8.4,7.9,7,0
NET12310,28,Premium,19,649,33.4,16,6,2,36,4,Credit Card,1,1,1,No,9.9,7.4,22,0
NET12311,47,Premium,5,629,24.8,13,6,2,35,2,Net Banking,0,1,2,Yes,6.1,4.4,8,0
NET12312,33,Standard,32,419,10.3,6,1,6,34,7,Credit Card,0,0,0,Yes,4.8,7.1,37,0
NET12313,35,Standard,2,379,34.4,19,5,3,66,2,Debit Card,0,1,1,Yes,8.3,7.8,3,0
NET12314,36,Premium+,5,879,39.7,28,19,4,18,5,UPI,1,2,2,No,8.2,9.0,9,0
NET12315,34,Standard,9,399,17.5,8,4,3,21,2,Net Banking,0,0,1,No,5.6,7.6,10,0
NET12316,38,Premium,20,629,17.5,11,2,2,45,7,UPI,0,0,0,No,6.6,8.2,22,0
NET12317,25,Standard,19,419,20.1,13,2,3,45,2,UPI,1,0,0,No,9.5,6.4,23,0
NET12318,25,Premium,3,699,31.8,18,10,2,80,4,UPI,0,1,1,Yes,8.3,8.0,8,0
NET12319,21,Premium,2,649,50.6,32,4,3,48,5,Debit Card,0,1,1,Yes,10.0,6.1,2,0
NET12320,34,Premium,5,629,7.9,5,1,5,53,4,UPI,0,0,0,No,3.5,7.3,10,0
NET12321,38,Premium,9,649,9.1,4,5,5,53,6,Credit Card,1,0,0,No,7.3,9.1,14,0
NET12322,35,Premium+,10,899,44.9,25,12,2,8,3,Credit Card,0,0,0,No,4.6,6.5,14,0
NET12323,46,Standard,7,419,23.9,11,7,5,26,3,Net Banking,0,0,0,No,10.0,5.2,11,0
NET12324,30,Basic,15,199,25.1,11,0,4,52,1,UPI,0,0,0,No,10.0,6.6,18,0
NET12325,37,Standard,7,419,28.5,12,2,3,35,1,Net Banking,0,1,1,Yes,4.8,7.6,8,0
NET12326,21,Premium,40,649,46.8,32,10,3,25,4,Debit Card,0,3,3,No,7.2,10.0,43,0
NET12327,27,Premium,4,699,21.1,10,3,5,52,2,UPI,0,0,0,No,7.8,9.7,7,0
NET12328,37,Basic,13,219,13.4,8,39,3,95,4,UPI,0,0,0,Yes,5.6,8.0,14,0
NET12329,38,Basic,13,199,4.4,2,2,6,42,5,UPI,0,0,0,Yes,9.2,6.8,16,1
NET12330,28,Premium,4,669,8.8,4,14,5,47,3,Net Banking,0,1,1,Yes,5.4,6.8,8,0
NET12331,30,Standard,7,399,36.1,26,3,6,22,5,UPI,0,1,1,No,6.9,7.1,9,1
NET12332,17,Standard,6,419,19.3,13,16,4,42,2,Credit Card,1,1,2,No,7.3,7.5,6,0
NET12333,27,Premium,2,669,27.2,13,3,3,36,8,UPI,0,1,2,No,5.6,7.1,2,0
NET12334,39,Standard,9,399,48.5,30,3,6,35,2,UPI,0,3,3,No,5.8,10.0,12,0
NET12335,36,Basic,6,219,9.2,4,4,3,30,5,Wallet,0,0,0,Yes,3.4,8.4,7,1
NET12336,35,Basic,2,249,12.0,8,0,6,32,8,Net Banking,0,0,1,No,6.0,4.6,6,0
NET12337,31,Basic,8,179,6.2,2,0,3,66,5,Credit Card,2,0,1,Yes,5.6,7.1,11,0
NET12338,31,Standard,7,399,20.7,11,11,2,39,7,UPI,1,0,0,No,5.7,5.2,11,0
NET12339,25,Standard,1,399,17.9,8,1,4,54,1,UPI,0,0,0,No,5.7,7.2,5,0
NET12340,37,Standard,1,419,20.9,10,5,5,63,2,Net Banking,0,1,2,No,6.2,9.9,6,0
NET12341,34,Basic,14,219,25.2,11,1,1,37,3,Credit Card,1,0,1,Yes,5.3,8.5,14,0
NET12342,35,Basic,17,219,17.1,9,2,2,35,4,UPI,0,0,0,No,8.6,5.4,19,0
NET12343,26,Basic,39,199,10.7,6,5,2,45,8,Net Banking,0,0,1,Yes,6.4,6.8,41,0
NET12344,15,Premium+,1,879,35.5,19,2,1,57,7,Credit Card,0,0,1,No,9.4,9.3,2,0
NET12345,40,Standard,1,449,64.0,29,2,4,72,4,Debit Card,0,1,1,No,8.8,7.8,3,0
NET12346,26,Premium,1,699,30.0,14,4,4,44,2,UPI,0,2,2,No,10.0,5.6,4,0
NET12347,23,Premium,10,649,9.4,5,8,3,16,1,Credit Card,1,0,0,No,7.7,6.5,10,1
NET12348,37,Standard,13,379,13.1,6,1,1,45,2,UPI,1,1,1,No,6.9,8.9,13,0
NET12349,27,Premium,7,629,66.0,34,1,2,41,5,Credit Card,0,1,2,Yes,5.3,8.3,11,1
NET12350,40,Basic,22,199,9.4,4,2,3,55,5,UPI,1,0,0,No,7.2,4.4,25,0
NET12351,36,Premium,16,669,84.2,51,0,2,21,4,Credit Card,0,0,1,No,5.4,7.7,19,0
NET12352,37,Standard,59,379,8.5,6,1,2,25,2,Net Banking,0,0,0,No,3.4,8.1,63,0
NET12353,18,Premium,2,669,26.5,19,0,2,33,4,Debit Card,0,2,2,No,8.1,9.4,7,0
NET12354,41,Basic,1,199,22.1,11,12,5,52,1,Net Banking,0,0,0,Yes,8.1,9.1,6,0
NET12355,33,Premium,4,649,9.1,4,17,2,61,6,UPI,1,0,0,No,8.6,9.8,8,1
NET12356,27,Basic,1,199,24.4,12,3,2,40,6,UPI,1,0,0,Yes,3.9,4.6,1,0
NET12357,32,Premium,37,669,34.2,17,8,1,60,7,Debit Card,0,0,1,No,9.5,8.6,40,0
NET12358,15,Standard,5,419,42.3,24,9,4,74,6,Debit Card,0,0,1,No,6.4,10.0,7,0
NET12359,34,Premium,11,629,20.7,15,0,1,54,7,Credit Card,0,1,1,No,7.1,8.0,13,0
NET12360,21,Standard,5,399,29.3,14,16,3,35,5,Net Banking,0,0,0,Yes,5.9,7.3,5,0
NET12361,18,Standard,3,399,24.6,16,9,4,42,2,Debit Card,1,0,0,No,5.9,6.9,5,0
NET12362,17,Premium,2,629,62.8,28,2,1,23,3,Credit Card,0,1,1,No,6.6,9.2,4,0
NET12363,41,Premium+,5,949,38.3,25,15,5,30,4,UPI,0,0,0,No,6.3,8.2,8,0
NET12364,25,Basic,13,179,15.6,11,2,1,44,6,UPI,0,0,2,No,6.0,9.6,16,0
NET12365,44,Premium+,49,919,18.5,11,13,2,24,2,UPI,0,0,1,Yes,10.0,10.0,50,0
NET12366,26,Premium,11,699,66.5,41,11,2,31,6,UPI,0,1,2,No,6.9,7.6,14,0
NET12367,15,Premium,10,629,39.4,18,1,4,24,2,Credit Card,0,0,1,No,5.6,8.1,11,0
NET12368,20,Standard,1,399,11.4,6,0,2,36,2,UPI,0,2,2,Yes,5.5,6.9,6,0
NET12369,42,Standard,25,399,45.6,33,0,1,38,4,Net Banking,1,0,0,No,4.7,8.1,28,0
NET12370,29,Premium,1,699,3.0,1,2,2,73,5,Credit Card,0,1,1,Yes,7.7,9.1,5,0
NET12371,26,Standard,33,399,26.1,12,9,3,14,5,Credit Card,1,1,1,Yes,3.5,6.8,36,0
NET12372,32,Standard,10,379,13.5,6,8,5,51,5,Wallet,0,0,1,No,9.3,9.0,11,0
NET12373,35,Basic,2,219,43.8,27,1,3,49,4,Credit Card,0,0,0,No,4.5,6.3,4,0
NET12374,41,Basic,8,219,20.7,14,4,1,71,5,Credit Card,0,0,0,No,3.7,7.2,11,0
NET12375,44,Premium,74,649,13.6,8,2,5,20,3,Credit Card,2,0,0,Yes,7.3,7.2,76,0
NET12376,27,Premium,5,669,16.4,11,10,2,79,2,Credit Card,0,0,1,No,7.5,8.3,7,0
NET12377,19,Standard,4,399,23.0,16,9,2,40,5,UPI,0,2,3,No,6.4,7.7,7,0
NET12378,27,Basic,1,199,20.9,9,9,2,40,2,Credit Card,1,0,0,No,1.9,6.7,4,0
NET12379,33,Standard,12,399,13.7,6,4,1,47,2,Credit Card,0,1,2,Yes,5.4,5.9,16,0
NET12380,22,Standard,1,419,15.0,6,9,2,31,3,Wallet,0,0,0,No,9.2,5.5,6,0
NET12381,22,Standard,20,399,21.2,12,7,3,27,3,Net Banking,0,0,0,No,9.2,6.3,21,0
NET12382,34,Premium,35,629,26.3,17,4,2,18,3,UPI,0,0,0,No,5.0,7.6,38,0
NET12383,30,Premium,37,699,29.7,20,8,4,56,1,Credit Card,2,0,0,No,7.1,6.7,39,0
NET12384,31,Basic,1,249,25.0,15,2,3,89,2,UPI,0,1,1,Yes,6.2,5.2,3,0
NET12385,24,Premium,11,669,24.5,13,9,1,35,3,Credit Card,0,1,1,Yes,5.8,6.1,14,0
NET12386,28,Standard,1,399,24.5,12,5,1,46,6,UPI,0,0,0,Yes,6.9,7.2,2,0
NET12387,22,Premium,11,649,37.7,21,11,3,50,3,Credit Card,0,0,0,No,5.8,4.3,16,0
NET12388,39,Basic,23,219,13.2,6,13,4,28,4,Credit Card,1,0,0,No,7.6,6.3,25,1
NET12389,40,Premium,10,669,11.5,5,2,2,68,6,Credit Card,1,0,0,No,10.0,8.6,15,0
